# time (s),altitude (m),absolute velocity (m/s),acceleration (m/s^2),thrust (N),mass (kg),freestream velocity (m/s),angle of attack (rads),Mach,dynamic pressure (Pa),air pressure (Pa),air density (kg/m^3),air temperature (K)
5.332499999999804174e+01,2.966661563235800713e+04,1.139406961829943157e+03,-1.235860892505558262e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.366993605565096004e+03,4.606833219644636962e-05,4.547011114973297019e+00,1.459266139475430646e+04,1.008287382041085039e+03,1.561821754637161309e-02,2.248967850740545202e+02
5.334999999999804032e+01,2.969509697526693344e+04,1.139100521364138558e+03,-1.234643683672427628e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.366719122972632249e+03,4.610611749611161068e-05,4.545576700500617129e+00,1.452121051536198502e+04,1.003983786988860743e+03,1.554798840608398978e-02,2.249483822651493483e+02
5.337499999999803890e+01,2.972357066094689071e+04,1.138794383373315895e+03,-1.233432525709568850e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.366445063486092067e+03,4.610852520919490758e-05,4.544142232016303851e+00,1.445013763954817659e+04,9.997007313120251411e+02,1.547809688007479277e-02,2.250001626414010900e+02
5.339999999999803748e+01,2.975203669694345444e+04,1.138488546352971753e+03,-1.232227390343662421e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.366171424237112888e+03,4.607378929862783777e-05,4.542707693190308760e+00,1.437944055446624407e+04,9.954381101463819732e+02,1.540854122087263918e-02,2.250521271068121507e+02
5.342499999999803606e+01,2.978049509075935930e+04,1.138183008805347754e+03,-1.231028250581105610e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.365898202037970123e+03,4.599972053237754181e-05,4.541273066644392564e+00,1.430911705503028315e+04,9.911958192071724625e+02,1.533931969098318963e-02,2.251042765664534215e+02
5.344999999999803464e+01,2.980894584986567497e+04,1.137877769239368263e+03,-1.229835079660090713e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.365625393929532947e+03,4.588408798711124566e-05,4.539838335774581957e+00,1.423916495545006910e+04,9.869737547861027451e+02,1.527043056283360761e-02,2.251566119264710721e+02
5.347499999999803322e+01,2.983738898169249296e+04,1.137572826171990982e+03,-1.228647845435635766e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.365352997479653595e+03,4.572662123961309251e-05,4.538403485742314558e+00,1.416958209515741328e+04,9.827718137475532103e+02,1.520187211870377593e-02,2.252091340941039732e+02
5.349999999999803180e+01,2.986582449363265187e+04,1.137268178126754492e+03,-1.227466521558580048e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.365081009357532139e+03,4.552501460740370826e-05,4.536968498735263644e+00,1.410036630902691104e+04,9.785898935245401162e+02,1.513364265065353202e-02,2.252618439777037622e+02
5.352499999999803038e+01,2.989425239304453135e+04,1.136963823635246172e+03,-1.226291075814050124e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.364809427043191135e+03,4.527912302007550192e-05,4.535533359649927654e+00,1.403151546283598327e+04,9.744278921161152311e+02,1.506574046047341048e-02,2.253147424867386235e+02
5.354999999999802895e+01,2.992267268724832684e+04,1.136659761235885298e+03,-1.225121480852813960e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.364538247475097933e+03,4.498710360035670198e-05,4.534098051596331835e+00,1.396302742509925338e+04,9.702857080835002535e+02,1.499816385961491583e-02,2.253678305318120181e+02
5.357499999999802753e+01,2.995108538352791220e+04,1.136355989475601973e+03,-1.223957702612742793e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.364267468415408757e+03,4.464960381933097367e-05,4.532662560434951082e+00,1.389490009504592308e+04,9.661632405461701865e+02,1.493091116911997134e-02,2.254211090246831191e+02
5.359999999999802611e+01,2.997949048913270235e+04,1.136052506908092710e+03,-1.222799714005196492e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.363997086449668132e+03,4.426478025335719925e-05,4.531226868130088015e+00,1.382713136157026020e+04,9.620603891793598450e+02,1.486398071957367034e-02,2.254745788782696536e+02
5.362499999999802469e+01,3.000788801127206534e+04,1.135749312095571895e+03,-1.221647480944740494e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.363727099222805919e+03,4.383341813395614850e-05,4.529790960179115089e+00,1.375971914878515236e+04,9.579770542098498254e+02,1.479737085102906212e-02,2.255282410066727152e+02
5.364999999999802327e+01,3.003627795712277293e+04,1.135446403607274760e+03,-1.220500975321419368e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.363457503591279419e+03,4.335417428508184847e-05,4.528354819473428883e+00,1.369266137835027075e+04,9.539131364132890667e+02,1.473107991295709296e-02,2.255820963251821638e+02
5.367499999999802185e+01,3.006466033382713795e+04,1.135143780021232487e+03,-1.219360161933596842e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.363188297414196995e+03,4.282839790888365550e-05,4.526918432247740043e+00,1.362595600550326890e+04,9.498685371102424142e+02,1.466510626417576006e-02,2.256361457502993346e+02
5.369999999999802043e+01,3.009303514848742634e+04,1.134841439922649442e+03,-1.218225012068286794e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.362919477312078243e+03,4.225508669011054236e-05,4.525481780636484430e+00,1.355960097396507626e+04,9.458431581633349197e+02,1.459944827279731350e-02,2.256903901997454795e+02
5.372499999999801901e+01,3.012140240817423910e+04,1.134539381905160099e+03,-1.217095491985966227e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.362651040769417705e+03,4.163519278619043059e-05,4.524044849656429612e+00,1.349359425797288714e+04,9.418369019736579730e+02,1.453410431616345040e-02,2.257448305924798717e+02
5.374999999999801759e+01,3.014976211992092431e+04,1.134237604569852238e+03,-1.215971571855298983e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.362382984859311591e+03,4.096829246424365769e-05,4.522607622971455577e+00,1.342793383671166339e+04,9.378496714775984628e+02,1.446907278078745501e-02,2.257994678487141584e+02
5.377499999999801616e+01,3.017811429072916508e+04,1.133936106527149150e+03,-1.214853214310647012e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.362115307612275274e+03,4.025687188533547703e-05,4.521170087436657603e+00,1.336261772123963783e+04,9.338813701436484962e+02,1.440435206229617737e-02,2.258543028899253216e+02
5.379999999999801474e+01,3.020645892756339163e+04,1.133634886394941987e+03,-1.213740389464159541e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.361848005745439195e+03,3.950067559723685048e-05,4.519732225559985217e+00,1.329764390961315075e+04,9.299319019691139374e+02,1.433994056537035537e-02,2.259093366388717641e+02
5.382499999999801332e+01,3.023479603735264391e+04,1.133333942799272791e+03,-1.212633064693380724e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.361581076507093940e+03,3.870056746667246668e-05,4.518294021625878898e+00,1.323301042325972958e+04,9.260011714767651938e+02,1.427583670368408504e-02,2.259645700196104769e+02
5.384999999999801190e+01,3.026312562699615955e+04,1.133033274374523671e+03,-1.211531206615699219e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.361314517473161914e+03,3.785780806223679326e-05,4.516855461018669082e+00,1.316871530265900401e+04,9.220890837119121670e+02,1.421203889985133383e-02,2.260200039575079245e+02
5.387499999999801048e+01,3.029144770335312933e+04,1.132732879763006849e+03,-1.210434783495895061e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.361048325540083397e+03,3.697308807557309334e-05,4.515416526880883019e+00,1.310475658776103228e+04,9.181955442390518556e+02,1.414854558536547506e-02,2.260756393792581775e+02
5.389999999999800906e+01,3.031976227325480431e+04,1.132432757616190202e+03,-1.209343758683656311e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.360782498677011290e+03,3.604910195960199580e-05,4.513977205926987146e+00,1.304113235178849027e+04,9.143204591387466280e+02,1.408535520054270129e-02,2.261314772128974653e+02
5.392499999999800764e+01,3.034806934349425137e+04,1.132132906593967618e+03,-1.208258098466840735e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.360517034269162878e+03,3.508751578987680394e-05,4.512537482946128442e+00,1.297784066899524078e+04,9.104637350047208884e+02,1.402246619446908225e-02,2.261875183878164535e+02
5.394999999999800622e+01,3.037636892083287239e+04,1.131833325363601489e+03,-1.207177773344499982e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.360251929125341121e+03,3.408845602548409443e-05,4.511097340828629676e+00,1.291487961506854481e+04,9.066252789406249804e+02,1.395987702494218448e-02,2.262437638347775817e+02
5.397499999999800480e+01,3.040466101200040430e+04,1.131534012600558981e+03,-1.206102750481747243e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.359987180342725878e+03,3.305341636477849426e-05,4.509656763434290561e+00,1.285224728354923172e+04,9.028049985563676501e+02,1.389758615840583876e-02,2.263002144859386817e+02
5.399999999999800337e+01,3.043294562369026244e+04,1.131234966990976545e+03,-1.205032987182622861e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.359722786948517978e+03,3.198788714964568712e-05,4.508215741035213497e+00,1.278994181658893649e+04,8.990028019662722727e+02,1.383559206991461649e-02,2.263568712748510734e+02
5.402499999999800195e+01,3.046122276256512851e+04,1.130936187226950551e+03,-1.203968459588042883e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.359458744787934165e+03,3.089007095745962514e-05,4.506774253364514315e+00,1.272796130824327156e+04,8.952185977851244161e+02,1.377389324306403651e-02,2.264137351364882704e+02
5.404999999999800053e+01,3.048949243525508791e+04,1.130637672009468815e+03,-1.202909132112292490e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.359195051589942523e+03,2.976286509792606537e-05,4.505332286414273746e+00,1.266630390017668287e+04,8.914522951252789653e+02,1.371248816993809495e-02,2.264708070072598787e+02
5.407499999999799911e+01,3.051775464835856110e+04,1.130339420048038846e+03,-1.201854970657818100e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.358931704886389070e+03,2.860869382618985189e-05,4.503889825535208224e+00,1.260496774219722829e+04,8.877038035939826841e+02,1.365137535106038941e-02,2.265280878250223395e+02
5.409999999999799769e+01,3.054600940844044089e+04,1.130041430060944776e+03,-1.200805940101153979e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.358668702297306709e+03,2.743049612735941326e-05,4.502446856382321450e+00,1.254395099749334622e+04,8.839730332899154064e+02,1.359055329533253621e-02,2.265855785291024631e+02
5.412499999999799627e+01,3.057425672203395516e+04,1.129743700774376293e+03,-1.199762008801078927e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.358406041200095615e+03,2.622995792980405510e-05,4.501003363818701253e+00,1.248325183645336074e+04,8.802598948009252808e+02,1.353002051999216936e-02,2.266432800603020326e+02
5.414999999999799485e+01,3.060249659564159811e+04,1.129446230923053690e+03,-1.198723142615933845e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.358143719270207612e+03,2.500977486915332908e-05,4.499559333707099817e+00,1.242286844655472123e+04,8.765642992002248093e+02,1.346977555054583442e-02,2.267011933609278174e+02
5.417499999999799343e+01,3.063072903573233634e+04,1.129149019249101002e+03,-1.197689311911517684e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.357881733151378285e+03,2.377093812450216129e-05,4.498114748504508320e+00,1.236279900796695438e+04,8.728861580444487345e+02,1.340981692073238939e-02,2.267593193747917724e+02
5.419999999999799201e+01,3.065895404874533415e+04,1.128852064503802012e+03,-1.196660480031729534e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.357620081121492376e+03,2.251764480704146205e-05,4.496669596093907373e+00,1.230304174219959532e+04,8.692253833697573100e+02,1.335014317245450909e-02,2.268176590472433247e+02
5.422499999999799059e+01,3.068717164108809084e+04,1.128555365445770576e+03,-1.195636617637328136e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.357358760293582236e+03,2.125109564818328269e-05,4.495223860511297964e+00,1.224359486084461423e+04,8.655818876898287044e+02,1.329075285574110588e-02,2.268762133251713351e+02
5.424999999999798916e+01,3.071538181913737208e+04,1.128258920841897179e+03,-1.194617691602718601e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.357097768218777674e+03,1.997410769443276022e-05,4.493777527255986115e+00,1.218445659476485162e+04,8.619555839927746774e+02,1.323164452869223830e-02,2.269349831570243339e+02
5.427499999999798774e+01,3.074358458924014121e+04,1.127962729467248892e+03,-1.193603669203354123e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.356837102615747199e+03,1.868946912599350112e-05,4.492330582394001404e+00,1.212562518904336321e+04,8.583463857374463259e+02,1.317281675741414915e-02,2.269939694928402787e+02
5.429999999999798632e+01,3.077177995771169662e+04,1.127666790104940219e+03,-1.192594518232821876e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.356576760894741938e+03,1.739986340983668621e-05,4.490883010981554513e+00,1.206709889424376343e+04,8.547542068520501743e+02,1.311426811599199216e-02,2.270531732842398753e+02
5.432499999999798490e+01,3.079996793083567172e+04,1.127371101545218607e+03,-1.191590210139878891e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.356316740283042236e+03,1.610662552997548194e-05,4.489434797481735018e+00,1.200887596885638595e+04,8.511789617304192461e+02,1.305599718642441905e-02,2.271125954844583248e+02
5.434999999999798348e+01,3.082814851486962289e+04,1.127075662586928956e+03,-1.190590710514145734e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.356057038948012860e+03,1.481363277551403457e-05,4.487985929480706737e+00,1.195095469889723427e+04,8.476205652291356500e+02,1.299800255857208771e-02,2.271722370483633142e+02
5.437499999999798206e+01,3.085632171603571624e+04,1.126780472036344463e+03,-1.189595989629384398e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.355797654083060706e+03,1.352295605101536336e-05,4.486536391352820452e+00,1.189333336404567854e+04,8.440789326657817355e+02,1.294028283012465218e-02,2.272320989324547327e+02
5.439999999999798064e+01,3.088448754053190351e+04,1.126485528706808509e+03,-1.188606019181433737e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.355538582764830380e+03,1.223625046589683874e-05,4.485086167098215171e+00,1.183601025282602313e+04,8.405539798147782449e+02,1.288283660652842638e-02,2.272921820949052290e+02
5.442499999999797922e+01,3.091264599452167749e+04,1.126190831419560027e+03,-1.187620767575252145e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.355279823139990640e+03,1.095679237182260476e-05,4.483635244269251530e+00,1.177898368318483153e+04,8.370456229058908093e+02,1.282566250095763631e-02,2.273524874955563462e+02
5.444999999999797780e+01,3.094079708414245397e+04,1.125896379003448146e+03,-1.186640204346882754e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.355021372823590127e+03,9.687622805151544186e-06,4.482183608670769814e+00,1.172225197439447766e+04,8.335537786209347360e+02,1.276875913425634841e-02,2.274130160959450677e+02
5.447499999999797637e+01,3.096894081550277770e+04,1.125602170294476764e+03,-1.185664300862256937e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.354763229192101107e+03,8.431424225994308647e-06,4.480731245329739210e+00,1.166581345211553162e+04,8.300783640908965708e+02,1.271212513488723626e-02,2.274737688593245366e+02
5.449999999999797495e+01,3.099707719467952847e+04,1.125308204136525319e+03,-1.184693025601957572e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.354505390270520593e+03,7.192733120635944338e-06,4.479278141429805515e+00,1.160966646369477530e+04,8.266192968939827779e+02,1.265575913889552088e-02,2.275347467506681767e+02
5.452499999999797353e+01,3.102520622772164643e+04,1.125014479379104614e+03,-1.183726356020591730e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.354247852677267701e+03,5.973574443936552059e-06,4.477824279514394767e+00,1.155380934274046922e+04,8.231764950521820765e+02,1.259965978984873940e-02,2.275959507367007291e+02
5.454999999999797211e+01,3.105332792065013200e+04,1.124720994879435921e+03,-1.182764261260074612e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.353990614486794129e+03,4.781950773082103923e-06,4.476369646953854087e+00,1.149824045822981134e+04,8.197498770293419739e+02,1.254382573880122830e-02,2.276573817859029703e+02
5.457499999999797069e+01,3.108144227945711464e+04,1.124427749502651523e+03,-1.181806709658819621e+01,0.000000000000000000e+00,1.100297158023628299e+02,1.353733674138249626e+03,3.632458429410506711e-06,4.474914232334556097e+00,1.144295819540398224e+04,8.163393617279353975e+02,1.248825564423734769e-02,2.277190408685399063e+02
