# time (s),altitude (m),absolute velocity (m/s),acceleration (m/s^2),thrust (N),mass (kg),freestream velocity (m/s),angle of attack (rads),Mach,dynamic pressure (Pa),air pressure (Pa),air density (kg/m^3),air temperature (K)
1.320500000000128864e+02,9.549712973786704242e+04,3.585348694054316638e+02,-9.472237268254870557e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.767678013126705991e+02,5.355351945707653022e-02,2.178541434503394658e+00,1.596203601059280053e-01,4.804614666109402465e-02,9.596574321442226659e-07,1.744105194491752684e+02
1.320750000000128921e+02,9.550609015945531428e+04,3.582988577470606515e+02,-9.472210781242013766e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.766089296482365398e+02,5.363043460863716611e-02,2.177964815621639350e+00,1.592668934185125507e-01,4.796513984016383819e-02,9.580600723921931825e-07,1.744067614902483285e+02
1.321000000000128978e+02,9.551504468076024204e+04,3.580628467433247692e+02,-9.472184312336805689e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.764501101709435034e+02,5.370749117500887154e-02,2.177388072903450489e+00,1.589143440217424263e-01,4.788432230574809351e-02,9.564661534252681467e-07,1.744030529974930914e+02
1.321250000000129035e+02,9.552399330179765821e+04,3.578268363937765457e+02,-9.472157861525671407e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.762913450048746427e+02,5.378469969347591390e-02,2.176811214770116631e+00,1.585627105644244195e-01,4.780369358348831449e-02,9.548756674901871680e-07,1.743993939442008525e+02
1.321500000000129091e+02,9.553293602258525789e+04,3.575908266979682253e+02,-9.472131428813378662e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.761326334505623663e+02,5.386205391581475738e-02,2.176234238978858482e+00,1.582119901403271633e-01,4.772325320027387408e-02,9.532886068518973589e-07,1.743957843035255166e+02
1.321750000000129148e+02,9.554187284313887358e+04,3.573548176554516544e+02,-9.472105014208777263e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.759739718961749304e+02,5.393954250344623613e-02,2.175657132286602735e+00,1.578621782593445932e-01,4.764300068426585016e-02,9.517049637940447192e-07,1.743922240484852466e+02
1.322000000000129205e+02,9.555080376347340643e+04,3.571188092657806123e+02,-9.472078617664893230e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.758153717050983005e+02,5.401720912732058816e-02,2.175079938017954628e+00,1.575132786458316725e-01,4.756293556487328072e-02,9.501247306185231974e-07,1.743887131519618379e+02
1.322250000000129262e+02,9.555972878360655159e+04,3.568828015285067181e+02,-9.472052239231530280e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.756568199875986238e+02,5.409500308430009730e-02,2.174502607885695493e+00,1.571652817410293668e-01,4.748305737276037330e-02,9.485478996456396497e-07,1.743852515867016280e+02
1.322500000000129319e+02,9.556864790355600417e+04,3.566467944431824435e+02,-9.472025878893697737e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.754983199410557972e+02,5.417293675201315800e-02,2.173925154370210944e+00,1.568181868125899936e-01,4.740336563981534246e-02,9.469744632135174236e-07,1.743818393253145302e+02
1.322750000000129376e+02,9.557756112333480269e+04,3.564107880093608287e+02,-9.471999536631058092e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.753398758439739140e+02,5.425102766220834399e-02,2.173347594037156938e+00,1.564719937120791771e-01,4.732385989917083785e-02,9.454044136785188153e-07,1.743784763402757108e+02
1.323000000000129432e+02,9.558646844296157360e+04,3.561747822265946866e+02,-9.471973212444385837e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.751814873410960445e+02,5.432927310647328589e-02,2.172769925949539438e+00,1.561266997639478848e-01,4.724453968521385994e-02,9.438377434154611688e-07,1.743751626039263272e+02
1.323250000000129489e+02,9.559536986245121807e+04,3.559387770944368299e+02,-9.471946906331927707e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.750231538780135452e+02,5.440767236193010808e-02,2.172192148418894408e+00,1.557823021937852215e-01,4.716540453354586826e-02,9.422744448168504172e-07,1.743718980884723351e+02
1.323500000000129546e+02,9.560426538182143122e+04,3.557027726124399010e+02,-9.471920618312246631e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.748648706656841796e+02,5.448620523707666669e-02,2.171614243760878082e+00,1.554387959440336198e-01,4.708645398101683061e-02,9.407145102935706735e-07,1.743686827659865060e+02
1.323750000000129603e+02,9.561315500108804554e+04,3.554667687801569400e+02,-9.471894348360116567e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.747066435163579854e+02,5.456489431684748842e-02,2.171036234339130289e+00,1.550961817107660845e-01,4.700768756566936490e-02,9.391579322738029927e-07,1.743655166084065513e+02
1.324000000000129660e+02,9.562203872026689351e+04,3.552307655971412714e+02,-9.471868096463390785e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.745484742385087884e+02,5.464374903215486051e-02,2.170458127394163217e+00,1.547544580113297819e-01,4.692910482681775935e-02,9.376047032046045590e-07,1.743623995875389028e+02
1.324250000000129717e+02,9.563091653937380761e+04,3.549947630629455375e+02,-9.471841862657131017e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.743903543078015446e+02,5.472273309053147378e-02,2.169879891133160044e+00,1.544136178103434065e-01,4.685070530497224134e-02,9.360548155504340016e-07,1.743593316750561542e+02
1.324500000000129774e+02,9.563978845842555165e+04,3.547587611771230627e+02,-9.471815646908543940e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.742322908090842475e+02,5.480187630941383420e-02,2.169301552730654503e+00,1.540736624874620431e-01,4.677248854183530674e-02,9.345082617930955963e-07,1.743563128424973172e+02
1.324750000000129830e+02,9.564865447743795812e+04,3.545227599392271145e+02,-9.471789449216482026e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.740742839051068813e+02,5.488117790084565822e-02,2.168723113212687625e+00,1.537345896979156745e-01,4.669445408037633388e-02,9.329650344332369254e-07,1.743533430612714312e+02
1.325000000000129887e+02,9.565751459642779082e+04,3.542867593488105058e+02,-9.471763269606586988e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.739163265206345841e+02,5.496061025814209106e-02,2.168144546262670946e+00,1.533963932285506981e-01,4.661660146474566613e-02,9.314251259886679412e-07,1.743504223026544935e+02
1.325250000000129944e+02,9.566636881541088223e+04,3.540507594054273568e+02,-9.471737108023168261e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.737584317036229322e+02,5.504022615527204287e-02,2.167565901586039345e+00,1.530590776418531140e-01,4.653893024028515207e-02,9.298885289945896646e-07,1.743475505377904256e+02
1.325500000000130001e+02,9.567521713440306485e+04,3.538147601086304235e+02,-9.471710964519990839e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.736005862338334964e+02,5.511997059070580796e-02,2.166987129652949928e+00,1.527226334654644690e-01,4.646143995357548961e-02,9.283552360045500620e-07,1.743447277376934323e+02
1.325750000000130058e+02,9.568405955342110246e+04,3.535787614579733145e+02,-9.471684839064048234e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.734427967933110040e+02,5.519987354303162314e-02,2.166408256121667542e+00,1.523870618637018504e-01,4.638413015237777270e-02,9.268252395893077505e-07,1.743419538732460978e+02
1.326000000000130115e+02,9.569289607248175889e+04,3.533427634530090700e+02,-9.471658731676638965e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.732850583664076112e+02,5.527991213893763273e-02,2.165829262459022519e+00,1.520523577775583779e-01,4.630700038565199739e-02,9.252985323372164448e-07,1.743392289152008345e+02
1.326250000000130171e+02,9.570172669159993529e+04,3.531067660932920376e+02,-9.471632642308803085e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.731273825559118222e+02,5.536013288746278321e-02,2.165250192915874283e+00,1.517185249727419916e-01,4.623005020355235722e-02,9.237751068541534892e-07,1.743365528341797415e+02
1.326500000000130228e+02,9.571055141079146415e+04,3.528707693783755417e+02,-9.471606570999707486e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.729697586147425454e+02,5.544049443058248622e-02,2.164671007307789274e+00,1.513855553646270280e-01,4.615327915743586834e-02,9.222549557637076867e-07,1.743339256006758831e+02
1.326750000000130285e+02,9.571937023007404059e+04,3.526347733078131910e+02,-9.471580517734510707e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.728121902166930113e+02,5.552100966197932169e-02,2.164091719932192515e+00,1.510534485253784420e-01,4.607668679982696025e-02,9.207380717064993438e-07,1.743313471850519818e+02
1.327000000000130342e+02,9.572818314946256578e+04,3.523987778811588782e+02,-9.471554482508148354e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.726546778254331684e+02,5.560168135344747964e-02,2.163512332959844908e+00,1.507222023270659017e-01,4.600027268445330136e-02,9.192244473409091419e-07,1.743288175575426351e+02
1.327250000000130399e+02,9.573699016897380352e+04,3.521627830979659279e+02,-9.471528465333257429e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.724972174281825801e+02,5.568249452851783271e-02,2.162932831650000942e+00,1.503918122971298343e-01,4.592403636621707891e-02,9.177140753425279895e-07,1.743263366882533489e+02
1.327500000000130456e+02,9.574579128862265497e+04,3.519267889577889150e+02,-9.471502466178836954e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.723398170593942496e+02,5.576347853324414849e-02,2.162353246777926064e+00,1.500622803022107488e-01,4.584797740119809367e-02,9.162069484042379142e-07,1.743239045471612769e+02
1.327750000000130512e+02,9.575458650842681527e+04,3.516907954601813913e+02,-9.471476485065453588e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.721824703194415633e+02,5.584461023190678830e-02,2.161773554586859714e+00,1.497336006299011812e-01,4.577209534664197083e-02,9.147030592359986098e-07,1.743215211041152770e+02
1.328000000000130569e+02,9.576337582840211689e+04,3.514548026046972495e+02,-9.471450521987927473e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.720251783261642231e+02,5.592589287107030405e-02,2.161193759722344954e+00,1.494057715242145257e-01,4.569638976099438255e-02,9.132024005655443332e-07,1.743191863288374464e+02
1.328250000000130626e+02,9.577215924856252968e+04,3.512188103908910648e+02,-9.471424576923103800e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.718679468214560302e+02,5.600734785975521740e-02,2.160613884301205267e+00,1.490787936470877317e-01,4.562086020384040902e-02,9.117049651372012344e-07,1.743169001909216149e+02
1.328500000000130683e+02,9.578093676892574877e+04,3.509828188183161615e+02,-9.471398649907602163e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.717107649224294619e+02,5.608893556734789732e-02,2.160033887630099070e+00,1.487526589889481832e-01,4.554550623594932207e-02,9.102107457127939994e-07,1.743146626598351361e+02
1.328750000000130740e+02,9.578970838950853795e+04,3.507468278865273419e+02,-9.471372740899591136e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.715536436953761950e+02,5.617069661897817340e-02,2.159453811944217261e+00,1.484273709901909044e-01,4.547032741923586613e-02,9.087197350709000377e-07,1.743124737049182329e+02
1.329000000000130797e+02,9.579847411032579839e+04,3.505108375950787263e+02,-9.471346849916766786e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.713965776788345465e+02,5.625261077854085134e-02,2.158873637034675941e+00,1.481029244901996555e-01,4.539532331679671517e-02,9.072319260075882010e-07,1.743103332953852771e+02
1.329250000000130854e+02,9.580723393139336258e+04,3.502748479435243780e+02,-9.471320976962072535e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.712395655971240558e+02,5.633467293750399341e-02,2.158293358507983761e+00,1.477793165175843582e-01,4.532049349286301765e-02,9.057473113354990109e-07,1.743082414003242491e+02
1.329500000000130910e+02,9.581598785272799432e+04,3.500388589314189289e+02,-9.471295122008541512e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.710826143095345060e+02,5.641690861360274672e-02,2.157713002707509542e+00,1.474565483162458834e-01,4.524583751282701405e-02,9.042658838843904665e-07,1.743061979886974484e+02
1.329750000000130967e+02,9.582473587434552610e+04,3.498028705583167266e+02,-9.471269285080831324e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.709257160263847481e+02,5.649929012696197628e-02,2.157132540629724371e+00,1.471346135585166193e-01,4.517135494323461925e-02,9.027876365010120477e-07,1.743042030293418350e+02
1.330000000000131024e+02,9.583347799626179039e+04,3.495668828237720049e+02,-9.471243466166118452e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.707688745216883035e+02,5.658182895175994237e-02,2.156551986962631506e+00,1.468135119035862413e-01,4.509704535178371554e-02,9.013125620490881979e-07,1.743022564909697110e+02
1.330250000000131081e+02,9.584221421849168837e+04,3.493308957273395094e+02,-9.471217665258143015e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.706120901796156204e+02,5.666452897788342574e-02,2.155971343587381295e+00,1.464932412595129074e-01,4.502290830729929055e-02,8.998406534088440921e-07,1.743003583421679252e+02
1.330500000000131138e+02,9.585094454105291516e+04,3.490949092685734740e+02,-9.471191882372462345e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.704553587128897334e+02,5.674737234085733967e-02,2.155390594735433041e+00,1.461737971476713693e-01,4.494894337975689075e-02,8.983719034774924684e-07,1.742985085513993511e+02
1.330750000000131195e+02,9.585966896396037191e+04,3.488589234470290990e+02,-9.471166117465996237e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.702986912392610748e+02,5.683040126624643723e-02,2.154809782844876676e+00,1.458551829915773479e-01,4.487515014027440574e-02,8.969063051690851859e-07,1.742967070870028010e+02
1.331000000000131251e+02,9.586838748723082244e+04,3.486229382622609592e+02,-9.471140370573280620e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.701420772165570270e+02,5.691357774569139744e-02,2.154228868515424722e+00,1.455373911198305503e-01,4.480152816109642805e-02,8.954438514142263981e-07,1.742949539171930837e+02
1.331250000000131308e+02,9.587710011087916791e+04,3.483869537138237433e+02,-9.471114641682170543e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.699855203447231133e+02,5.699691269967229607e-02,2.153647866159520419e+00,1.452204211665902300e-01,4.472807701561170440e-02,8.939845351604358240e-07,1.742932490100617144e+02
1.331500000000131365e+02,9.588580683492217213e+04,3.481509698012717990e+02,-9.471088930805331429e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.698290156649362643e+02,5.708039037348117822e-02,2.153066757474026538e+00,1.449042683520291586e-01,4.465479627830825499e-02,8.925283493712759866e-07,1.742915923335766308e+02
1.331750000000131422e+02,9.589450765937473625e+04,3.479149865241607245e+02,-9.471063237899295828e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.696725753464272657e+02,5.716405413699369303e-02,2.152485588873851885e+00,1.445889366188578828e-01,4.458168552482753150e-02,8.910752870274485913e-07,1.742899838555833014e+02
1.332000000000131479e+02,9.590320258425455540e+04,3.476790038820448672e+02,-9.471037563007815407e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.695161867415821462e+02,5.724785647107285408e-02,2.151904313005605918e+00,1.442744172953027704e-01,4.450874433193693913e-02,8.896253411262652360e-07,1.742884235438049245e+02
1.332250000000131536e+02,9.591189160957559943e+04,3.474430218744795980e+02,-9.471011906096169497e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.693598578950860656e+02,5.733183080493427924e-02,2.151322960701577358e+00,1.439607122261901129e-01,4.443597227750203243e-02,8.881785046811158979e-07,1.742869113658417461e+02
1.332500000000131593e+02,9.592057473535370082e+04,3.472070405010198897e+02,-9.470986267170404815e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.692035878485766034e+02,5.741596945569447247e-02,2.150741528777140310e+00,1.436478186922853506e-01,4.436336894049958124e-02,8.867347707217467606e-07,1.742854472891721116e+02
1.332750000000131649e+02,9.592925196160562336e+04,3.469710597612205447e+02,-9.470960646248256509e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.690473703708724997e+02,5.750025141445636728e-02,2.150159994124941409e+00,1.433357313233692421e-01,4.429093390106645517e-02,8.852941322952498660e-07,1.742840312811538297e+02
1.333000000000131706e+02,9.593792328834626824e+04,3.467350796546372749e+02,-9.470935043293501110e+00,0.000000000000000000e+00,1.243130629937342206e+02,5.688912150517107875e+02,5.758471243452541882e-02,2.149578393417926669e+00,1.430244527372635799e-01,4.421866674039395817e-02,8.838565824639825896e-07,1.742826633090219559e+02
